transaction_id,customer_id,account_number,transaction_date,transaction_type,amount,currency,branch_code,status,risk_score,region,product_code
TXN0000209,CUST1035,ACC154262,2024-05-01,DEBIT,85933.46,AUD,BR991,PENDING,60.83,CENTRAL,MORTGAGE
TXN0000210,CUST7396,ACC388321,2024-09-19,PAYMENT,73475.71,USD,BR643,COMPLETED,21.52,SOUTH,SAVINGS
TXN0000211,CUST5345,ACC186993,2024-12-08,PAYMENT,23665.98,USD,BR306,FAILED,,NORTH,SAVINGS
TXN0000212,CUST8454,ACC250753,2024-06-11,CREDIT,21418.15,USD,BR813,PENDING,82.54,SOUTH,MORTGAGE
TXN0000213,CUST5673,ACC757916,2024-03-08,CREDIT,15693.16,USD,BR660,PENDING,60.57,EAST,SAVINGS
TXN0000214,CUST7930,ACC124264,2024-08-27,CREDIT,5659.8,USD,BR262,REVERSED,22.47,WEST,
TXN0000215,CUST8973,ACC769396,2024-09-10,PAYMENT,-40464.85,USD,BR665,FAILED,4.44,WEST,SAVINGS
TXN0000216,CUST3536,ACC707497,2024-10-06,TRANSFER,25015.16,GBP,BR268,COMPLETED,97.48,WEST,LOAN
TXN0000217,CUST4111,ACC208442,2024-10-20,PAYMENT,19707.89,USD,BR487,COMPLETED,63.61,SOUTH,CHECKING
TXN0000218,CUST5861,ACC216320,2024-06-25,DEBIT,-38531.51,USD,BR824,COMPLETED,24.38,CENTRAL,SAVINGS
TXN0000219,CUST4566,ACC581430,2024-07-11,WITHDRAWAL,68475.09,USD,BR518,COMPLETED,87.78,WEST,SAVINGS
TXN0000220,CUST1958,ACC724840,2024-03-03,TRANSFER,40970.72,USD,BR559,,10.12,CENTRAL,CHECKING
TXN0000221,CUST9883,ACC228643,2024-04-07,DEBIT,-37396.31,,BR396,COMPLETED,35.24,EAST,CREDIT
TXN0000222,CUST1998,ACC212278,2024-04-21,CREDIT,95644.21,USD,BR161,COMPLETED,28.1,EAST,LOAN
TXN0000223,CUST6138,ACC248725,2024-08-17,TRANSFER,-16519.04,USD,BR800,PENDING,41.02,EAST,SAVINGS
TXN0000224,CUST1936,ACC396183,2024-02-08,CREDIT,18470.73,EUR,BR118,FAILED,67.15,CENTRAL,LOAN
TXN0000225,CUST1821,ACC374721,2024-12-07,WITHDRAWAL,45379.16,EUR,BR782,COMPLETED,73.74,SOUTH,CREDIT
TXN0000226,CUST8811,ACC289401,2024-10-06,WITHDRAWAL,-25889.46,AUD,BR107,,33.44,SOUTH,CHECKING
TXN0000227,CUST9238,ACC197283,2024-05-31,TRANSFER,-8339.75,USD,BR712,COMPLETED,81.9,CENTRAL,MORTGAGE
TXN0000228,CUST9701,ACC181140,2024-06-06,WITHDRAWAL,21482.73,USD,BR779,COMPLETED,15.7,NORTH,LOAN
TXN0000229,CUST3579,ACC618253,2024-05-15,CREDIT,-44174.77,AUD,BR592,COMPLETED,86.07,NORTH,CREDIT
TXN0000230,CUST1931,ACC985652,2024-10-30,DEBIT,4186.91,USD,BR599,COMPLETED,19.01,EAST,LOAN
TXN0000231,CUST9320,ACC478952,2024-01-26,DEBIT,38039.3,EUR,BR326,COMPLETED,71.23,NORTH,SAVINGS
TXN0000232,CUST2312,ACC979037,2024-03-27,CREDIT,-2137.23,USD,BR435,COMPLETED,2.15,SOUTH,CREDIT
TXN0000233,CUST4044,ACC318074,2024-10-23,PAYMENT,60889.58,USD,BR807,COMPLETED,41.75,WEST,CREDIT
TXN0000234,CUST2122,ACC509783,2024-06-14,CREDIT,11483.38,GBP,BR972,REVERSED,79.8,WEST,CHECKING
TXN0000235,CUST2113,ACC205561,2024-01-25,CREDIT,26470.89,USD,BR400,COMPLETED,,CENTRAL,LOAN
TXN0000236,CUST4853,ACC614889,2024-03-13,DEBIT,74355.36,USD,BR694,COMPLETED,81.0,NORTH,LOAN
TXN0000237,CUST7615,ACC934080,2024-07-21,CREDIT,46780.07,USD,BR774,PENDING,33.68,WEST,SAVINGS
TXN0000238,CUST2964,ACC123023,2024-05-30,CREDIT,68554.86,USD,BR519,COMPLETED,11.15,WEST,SAVINGS
TXN0000239,CUST5033,ACC533843,2024-09-18,CREDIT,74244.88,USD,BR289,COMPLETED,46.84,WEST,LOAN
TXN0000240,CUST1651,ACC177149,2024-01-23,DEBIT,-16498.02,USD,BR474,COMPLETED,81.89,WEST,MORTGAGE
TXN0000241,CUST2343,ACC610150,2024-02-18,DEBIT,-32979.62,EUR,BR781,COMPLETED,86.58,CENTRAL,LOAN
TXN0000242,CUST7868,ACC756075,2024-08-08,TRANSFER,33328.09,USD,BR949,COMPLETED,90.71,SOUTH,SAVINGS
TXN0000243,CUST9565,ACC180019,2024-05-21,CREDIT,52838.65,USD,BR712,COMPLETED,37.65,CENTRAL,CREDIT
TXN0000244,CUST6183,ACC320511,2024-05-25,TRANSFER,24794.68,EUR,BR458,COMPLETED,20.98,EAST,LOAN
TXN0000245,CUST5272,ACC820724,2024-01-28,CREDIT,96172.1,USD,BR705,COMPLETED,11.89,EAST,CHECKING
TXN0000246,CUST4346,ACC540304,2024-05-01,PAYMENT,48598.09,USD,BR118,COMPLETED,0.75,NORTH,SAVINGS
TXN0000247,CUST6147,ACC493482,2024-08-19,CREDIT,66828.94,EUR,BR848,COMPLETED,75.66,CENTRAL,CREDIT
TXN0000248,CUST4910,ACC428817,2024-04-14,CREDIT,59187.15,EUR,BR218,COMPLETED,37.21,EAST,LOAN
TXN0000249,CUST5351,ACC764327,2024-12-15,CREDIT,-43992.49,USD,BR244,COMPLETED,6.58,SOUTH,CHECKING
TXN0000250,CUST7484,ACC572780,2024-05-08,TRANSFER,43956.78,USD,BR192,COMPLETED,56.38,SOUTH,SAVINGS
TXN0000251,CUST3144,ACC947825,2027-01-01,DEBIT,69303.87,USD,BR322,COMPLETED,62.09,CENTRAL,LOAN
TXN0000252,CUST5915,ACC268929,2024-07-22,DEBIT,2175.4,USD,BR472,PENDING,60.9,EAST,CHECKING
TXN0000253,CUST8491,ACC288540,2024-08-28,DEBIT,22669.0,EUR,BR440,COMPLETED,78.86,EAST,SAVINGS
TXN0000254,CUST6180,ACC413267,2024-09-30,DEBIT,-2150.25,USD,BR293,COMPLETED,29.08,EAST,CHECKING
TXN0000255,CUST2188,ACC110632,2024-02-25,CREDIT,-282.27,USD,BR153,COMPLETED,76.36,EAST,CHECKING
TXN0000256,CUST1152,ACC287356,2024-03-13,PAYMENT,-21094.13,USD,BR221,PENDING,,CENTRAL,CHECKING
TXN0000257,CUST8508,ACC791710,2024-08-25,CREDIT,35309.19,EUR,BR265,COMPLETED,,EAST,SAVINGS
TXN0000258,CUST2638,ACC694850,2024-09-12,CREDIT,65084.71,USD,BR446,COMPLETED,37.79,CENTRAL,CHECKING
TXN0000259,CUST2200,ACC761875,2024-12-07,DEBIT,30899.95,USD,BR327,COMPLETED,35.93,SOUTH,CHECKING
TXN0000260,CUST9808,ACC736123,2024-09-19,CREDIT,-1206.6,AUD,BR358,COMPLETED,89.68,EAST,MORTGAGE
TXN0000261,CUST4492,ACC996332,2024-03-28,DEBIT,49251.23,USD,BR801,FAILED,85.27,WEST,LOAN
TXN0000262,CUST9288,ACC132978,2024-04-05,DEBIT,58043.9,GBP,BR303,COMPLETED,92.36,WEST,SAVINGS
TXN0000263,CUST5345,ACC222900,2024-02-08,CREDIT,-45054.77,USD,BR542,COMPLETED,35.67,NORTH,SAVINGS
TXN0000264,CUST3170,ACC459462,2024-01-08,CREDIT,85079.13,USD,BR846,REVERSED,81.76,SOUTH,SAVINGS
TXN0000265,CUST6718,ACC463629,2024-03-23,TRANSFER,74085.81,USD,BR364,,30.45,NORTH,CHECKING
TXN0000266,CUST2127,ACC607417,2024-11-23,PAYMENT,40142.6,EUR,BR498,COMPLETED,72.96,NORTH,SAVINGS
TXN0000267,CUST5002,ACC743830,2024-02-17,DEBIT,65081.11,GBP,BR539,REVERSED,26.42,EAST,SAVINGS
TXN0000268,CUST7054,ACC729138,2024-09-08,CREDIT,37529.38,AUD,BR695,COMPLETED,43.48,CENTRAL,SAVINGS
TXN0000269,CUST5669,ACC673028,2024-10-28,TRANSFER,17208.74,USD,BR327,FAILED,86.4,SOUTH,LOAN
TXN0000270,CUST3584,ACC105258,2024-10-01,DEBIT,51140.82,USD,BR576,REVERSED,83.13,CENTRAL,LOAN
TXN0000271,CUST8179,ACC266082,2024-04-03,WITHDRAWAL,-2569.98,USD,BR163,COMPLETED,30.07,EAST,LOAN
TXN0000272,CUST9900,ACC647093,2024-02-22,CREDIT,-45335.49,USD,BR536,PENDING,50.18,NORTH,SAVINGS
TXN0000273,CUST5956,ACC877725,2024-11-17,CREDIT,11586.72,USD,BR586,COMPLETED,42.75,CENTRAL,SAVINGS
TXN0000274,,ACC366863,2024-04-09,CREDIT,27484.32,USD,BR749,COMPLETED,87.29,EAST,LOAN
TXN0000275,CUST1128,ACC227500,2024-05-13,CREDIT,77116.0,GBP,BR436,REVERSED,52.81,EAST,CREDIT
TXN0000276,CUST5905,ACC302212,2024-09-22,CREDIT,84460.81,USD,BR545,COMPLETED,87.28,NORTH,MORTGAGE
TXN0000277,CUST2697,ACC735553,2024-08-02,CREDIT,-48735.03,AUD,BR405,PENDING,43.83,NORTH,SAVINGS
TXN0000278,CUST3200,ACC130990,2024-03-28,DEBIT,96568.17,USD,BR397,COMPLETED,76.16,SOUTH,LOAN
TXN0000279,CUST5333,ACC661988,2024-10-20,DEBIT,60832.23,USD,BR123,COMPLETED,1.27,CENTRAL,CREDIT
TXN0000280,CUST2891,ACC124157,2024-10-06,DEBIT,94530.09,USD,BR315,COMPLETED,55.04,CENTRAL,LOAN
TXN0000281,CUST2753,ACC643157,2024-06-23,WITHDRAWAL,-38794.49,EUR,BR744,COMPLETED,3.23,NORTH,CREDIT
TXN0000282,CUST3546,ACC636603,2024-09-08,CREDIT,3267.32,USD,BR188,COMPLETED,37.35,CENTRAL,SAVINGS
TXN0000283,CUST5462,ACC897925,2024-12-17,TRANSFER,18795.47,GBP,BR374,PENDING,46.47,SOUTH,CHECKING
TXN0000284,CUST5616,ACC259746,2024-11-06,CREDIT,48509.54,USD,BR627,COMPLETED,31.7,NORTH,LOAN
TXN0000285,CUST4450,ACC326813,2024-08-12,DEBIT,-22113.29,EUR,BR279,PENDING,87.97,EAST,SAVINGS
TXN0000286,CUST6617,ACC482615,2024-04-29,CREDIT,53017.46,AUD,BR287,PENDING,61.94,EAST,SAVINGS
TXN0000287,CUST4335,ACC220364,2024-08-06,TRANSFER,1954.8,USD,BR222,COMPLETED,62.58,EAST,LOAN
TXN0000288,CUST5325,ACC327496,2024-04-28,DEBIT,52366.23,USD,BR175,FAILED,30.12,NORTH,LOAN
TXN0000289,CUST9280,ACC130930,2024-10-03,DEBIT,2236.36,USD,BR734,COMPLETED,90.31,EAST,SAVINGS
TXN0000290,CUST9004,ACC443450,2024-05-04,DEBIT,486.35,USD,BR844,COMPLETED,,EAST,SAVINGS
TXN0000291,CUST5114,ACC245295,2024-02-28,DEBIT,-17143.17,USD,BR366,FAILED,32.32,WEST,CHECKING
TXN0000292,CUST1832,ACC330436,2024-09-20,DEBIT,-2058.42,USD,BR921,COMPLETED,99.6,CENTRAL,LOAN
TXN0000293,CUST2512,ACC187496,2024-03-31,CREDIT,-7637.67,EUR,BR438,PENDING,9.74,NORTH,LOAN
TXN0000294,CUST7939,ACC863094,2024-10-05,DEBIT,63898.17,USD,BR872,FAILED,37.14,SOUTH,SAVINGS
TXN0000295,CUST5533,ACC825196,2024-12-14,TRANSFER,-44598.32,USD,BR814,COMPLETED,53.53,SOUTH,SAVINGS
TXN0000296,CUST1722,ACC232729,2024-06-12,CREDIT,63826.71,USD,BR605,COMPLETED,94.42,WEST,SAVINGS
TXN0000297,CUST1058,ACC380589,2024-07-28,PAYMENT,87759.15,EUR,BR284,COMPLETED,68.08,NORTH,SAVINGS
TXN0000298,CUST6464,ACC386960,2024-01-15,PAYMENT,56230.96,USD,BR119,COMPLETED,86.24,WEST,CREDIT
TXN0000299,CUST3143,ACC604967,2024-06-22,TRANSFER,51629.64,EUR,BR981,COMPLETED,92.77,CENTRAL,CHECKING
TXN0000300,CUST5291,ACC308915,2024-04-27,CREDIT,18404.88,USD,BR455,PENDING,49.72,NORTH,LOAN
TXN0000301,CUST3647,ACC196437,2024-10-20,PAYMENT,54781.54,EUR,BR483,COMPLETED,15.87,EAST,LOAN
TXN0000302,CUST8239,ACC465484,2024-08-18,CREDIT,25500.32,USD,BR427,COMPLETED,78.1,WEST,SAVINGS
TXN0000303,CUST8007,ACC842479,2024-01-12,WITHDRAWAL,28845.0,GBP,BR332,COMPLETED,78.04,CENTRAL,CREDIT
TXN0000304,CUST1158,ACC678286,2024-09-09,CREDIT,95807.2,USD,BR266,COMPLETED,79.81,SOUTH,CREDIT
TXN0000305,CUST2832,ACC783592,2024-12-25,TRANSFER,38172.63,USD,BR203,COMPLETED,,SOUTH,CREDIT
TXN0000306,CUST2232,ACC408617,2024-10-28,CREDIT,81509.06,USD,BR506,COMPLETED,32.2,CENTRAL,MORTGAGE
TXN0000307,CUST3442,ACC589730,2024-10-05,CREDIT,46651.67,USD,BR929,COMPLETED,17.69,SOUTH,CHECKING
TXN0000308,CUST9938,ACC881393,2024-11-21,CREDIT,84623.19,USD,BR853,COMPLETED,62.33,EAST,LOAN
TXN0000309,CUST1590,ACC948310,2024-08-07,CREDIT,-29686.36,USD,BR854,COMPLETED,13.37,WEST,SAVINGS
TXN0000310,CUST7049,ACC619885,2024-07-25,WITHDRAWAL,96014.96,USD,BR764,COMPLETED,26.41,WEST,SAVINGS
TXN0000311,CUST3426,ACC557244,2024-12-14,DEBIT,-34122.03,USD,BR897,COMPLETED,58.83,WEST,
TXN0000312,CUST8041,ACC637559,2024-03-01,DEBIT,88748.43,USD,BR897,COMPLETED,32.8,WEST,CREDIT
TXN0000313,CUST3088,ACC519369,2024-08-20,DEBIT,,EUR,BR664,COMPLETED,19.22,EAST,CREDIT
TXN0000314,CUST1685,ACC302432,2024-09-01,WITHDRAWAL,18329.78,USD,BR959,COMPLETED,7.08,EAST,LOAN
TXN0000315,CUST6050,ACC362241,2024-12-24,PAYMENT,-29024.27,USD,BR432,REVERSED,41.05,SOUTH,SAVINGS
TXN0000316,CUST6974,ACC281361,2024-02-01,CREDIT,49912.63,USD,BR946,COMPLETED,,SOUTH,SAVINGS
TXN0000317,CUST1653,ACC307488,2024-07-25,DEBIT,88835.02,USD,BR460,COMPLETED,,CENTRAL,CHECKING
TXN0000318,CUST6862,ACC820431,2024-09-11,PAYMENT,-46750.38,USD,BR424,COMPLETED,11.01,WEST,LOAN
TXN0000319,CUST4441,ACC987132,2024-04-30,CREDIT,63414.5,USD,BR100,COMPLETED,5.08,EAST,LOAN
TXN0000320,CUST5088,ACC852244,2024-07-26,TRANSFER,-3446.65,USD,BR257,COMPLETED,92.33,WEST,LOAN
TXN0000321,CUST2684,ACC394736,2024-09-22,CREDIT,63972.16,USD,BR496,COMPLETED,24.71,SOUTH,CHECKING
TXN0000322,CUST6794,ACC511907,2024-03-16,TRANSFER,-39792.36,AUD,BR943,COMPLETED,38.13,EAST,SAVINGS
TXN0000323,CUST7658,ACC207892,2024-01-08,CREDIT,-31280.71,EUR,BR710,PENDING,80.29,NORTH,CHECKING
TXN0000324,CUST3532,ACC711999,2024-07-05,DEBIT,-23931.83,AUD,BR391,,14.83,NORTH,SAVINGS
TXN0000325,CUST4878,ACC931681,2024-01-02,CREDIT,10379.87,USD,BR917,COMPLETED,67.97,CENTRAL,LOAN
TXN0000326,CUST3662,ACC903679,2024-07-11,DEBIT,53212.39,USD,BR476,COMPLETED,7.11,CENTRAL,LOAN
TXN0000327,CUST3900,ACC716121,2024-10-03,CREDIT,5059.15,AUD,BR114,FAILED,76.2,SOUTH,CHECKING
TXN0000328,CUST7755,ACC426720,2024-03-14,TRANSFER,23767.19,EUR,BR461,FAILED,86.21,SOUTH,CHECKING
TXN0000329,CUST1406,ACC273699,2024-02-13,DEBIT,53927.58,USD,BR635,FAILED,17.51,SOUTH,CHECKING
TXN0000330,CUST3938,ACC932673,2024-12-03,CREDIT,83875.71,USD,BR935,COMPLETED,84.73,WEST,
TXN0000331,CUST6442,ACC315830,2024-03-28,WITHDRAWAL,-8076.7,USD,BR313,COMPLETED,13.26,NORTH,
TXN0000332,CUST7745,ACC857135,2024-04-02,DEBIT,91391.62,USD,BR844,COMPLETED,2.62,CENTRAL,CREDIT
TXN0000333,CUST5065,ACC611528,2024-04-24,PAYMENT,-46552.15,USD,BR501,COMPLETED,37.66,WEST,LOAN
TXN0000334,CUST5371,ACC554527,2024-11-18,CREDIT,54108.44,USD,BR155,COMPLETED,5.66,WEST,MORTGAGE
TXN0000335,CUST3608,ACC567830,2024-06-27,TRANSFER,-3406.23,USD,BR573,COMPLETED,79.02,EAST,SAVINGS
TXN0000336,CUST2771,ACC544320,2024-06-16,CREDIT,14128.5,USD,BR262,COMPLETED,43.78,CENTRAL,CREDIT
TXN0000337,CUST7267,ACC725297,2024-12-11,CREDIT,22521.31,GBP,BR252,COMPLETED,76.06,WEST,CHECKING
TXN0000338,CUST1634,ACC883369,2024-03-22,CREDIT,28272.5,USD,BR673,COMPLETED,21.12,SOUTH,CHECKING
TXN0000339,CUST8711,ACC384870,2024-02-14,CREDIT,-11433.18,USD,BR614,PENDING,0.76,SOUTH,CHECKING
TXN0000340,CUST4644,ACC955524,2024-07-20,WITHDRAWAL,-8986.79,USD,BR388,COMPLETED,75.6,CENTRAL,SAVINGS
TXN0000341,CUST4269,ACC434232,2024-12-13,CREDIT,93989.35,USD,BR900,COMPLETED,7.27,WEST,CHECKING
TXN0000342,CUST8541,ACC753169,2024-12-03,WITHDRAWAL,-31087.55,EUR,BR692,COMPLETED,66.22,NORTH,LOAN
TXN0000343,,ACC212783,2024-07-06,CREDIT,-6148.32,EUR,BR690,COMPLETED,22.49,CENTRAL,SAVINGS
TXN0000344,CUST6000,ACC736795,2024-01-08,TRANSFER,73558.84,USD,BR304,COMPLETED,18.74,SOUTH,CHECKING
TXN0000345,CUST4728,ACC501652,2024-06-20,CREDIT,94178.39,USD,BR693,COMPLETED,7.23,SOUTH,LOAN
TXN0000346,CUST4652,ACC550167,2027-01-01,DEBIT,-41105.88,EUR,BR253,COMPLETED,89.27,NORTH,CHECKING
TXN0000347,CUST1387,ACC309422,2024-08-17,TRANSFER,-11185.82,USD,BR912,COMPLETED,87.59,WEST,CREDIT
TXN0000348,CUST4164,ACC694691,2024-02-23,CREDIT,32292.1,USD,BR846,COMPLETED,,CENTRAL,CREDIT
TXN0000349,CUST7528,ACC470058,2024-12-17,TRANSFER,20502.84,EUR,BR946,COMPLETED,80.87,SOUTH,CHECKING
TXN0000350,CUST6378,ACC492125,2024-05-15,DEBIT,-32752.94,EUR,BR644,COMPLETED,8.45,EAST,LOAN
TXN0000351,CUST5564,ACC763432,2024-07-26,CREDIT,-47649.25,USD,BR749,FAILED,2.87,CENTRAL,SAVINGS
TXN0000352,CUST2137,ACC959142,2024-10-18,CREDIT,-32379.45,USD,BR672,PENDING,68.79,NORTH,SAVINGS
TXN0000353,CUST5573,ACC167388,2024-03-17,TRANSFER,19477.88,USD,BR848,REVERSED,48.75,EAST,LOAN
TXN0000354,CUST6753,ACC571233,2024-02-07,CREDIT,66788.24,GBP,BR828,FAILED,78.82,SOUTH,SAVINGS
TXN0000355,CUST9346,ACC275373,2024-09-24,DEBIT,-15360.43,USD,BR828,COMPLETED,33.6,EAST,SAVINGS
TXN0000356,CUST7548,ACC135399,2024-11-29,CREDIT,-26445.47,GBP,BR516,COMPLETED,32.95,EAST,CREDIT
TXN0000357,CUST9785,ACC636196,2024-03-30,CREDIT,19486.59,USD,BR997,PENDING,43.76,SOUTH,SAVINGS
TXN0000358,CUST6425,ACC365356,2024-02-07,CREDIT,-42949.07,USD,BR497,COMPLETED,12.29,SOUTH,CHECKING
TXN0000359,CUST1452,ACC715377,2024-10-19,CREDIT,-7210.16,,BR617,COMPLETED,45.05,CENTRAL,CHECKING
TXN0000360,CUST2889,ACC529715,2024-03-12,CREDIT,-5936.35,EUR,BR692,COMPLETED,74.13,EAST,LOAN
TXN0000361,CUST5279,ACC407729,2024-06-16,DEBIT,67874.54,EUR,BR641,COMPLETED,25.82,WEST,CHECKING
TXN0000362,CUST3925,ACC733216,2024-10-17,WITHDRAWAL,-45627.76,USD,BR114,REVERSED,83.82,EAST,LOAN
TXN0000363,CUST5349,ACC966843,2024-07-22,TRANSFER,-13358.91,USD,BR200,FAILED,28.6,WEST,SAVINGS
TXN0000364,CUST1626,ACC776434,2024-08-21,CREDIT,-3806.34,USD,BR131,PENDING,84.43,EAST,SAVINGS
TXN0000365,CUST2776,ACC656267,2024-10-31,TRANSFER,6431.19,USD,BR509,REVERSED,89.24,SOUTH,CREDIT
TXN0000366,CUST8119,ACC469364,2024-01-21,CREDIT,13471.69,USD,BR747,COMPLETED,96.85,CENTRAL,LOAN
TXN0000367,CUST6663,ACC517654,2024-10-12,PAYMENT,29516.74,USD,BR794,COMPLETED,18.37,CENTRAL,LOAN
TXN0000368,CUST6139,ACC131394,2024-10-29,DEBIT,98781.64,USD,BR448,COMPLETED,7.47,CENTRAL,SAVINGS
TXN0000369,CUST8149,ACC220219,2024-09-30,CREDIT,81229.33,EUR,BR887,FAILED,53.87,EAST,LOAN
TXN0000370,CUST9379,ACC288643,2024-12-15,CREDIT,48590.28,,BR841,COMPLETED,50.57,SOUTH,SAVINGS
TXN0000371,,ACC948340,2024-05-17,DEBIT,-11544.94,USD,BR284,COMPLETED,,WEST,CREDIT
TXN0000372,CUST7311,ACC438355,2024-04-30,DEBIT,71692.83,GBP,BR642,COMPLETED,18.09,SOUTH,SAVINGS
TXN0000373,CUST4114,ACC550244,2024-08-08,CREDIT,51897.48,USD,BR452,REVERSED,35.18,SOUTH,SAVINGS
TXN0000374,CUST5173,ACC929314,2024-11-15,PAYMENT,63214.4,USD,BR391,COMPLETED,27.47,EAST,SAVINGS
TXN0000375,CUST1727,ACC294945,2024-11-07,DEBIT,45863.08,EUR,BR419,COMPLETED,18.92,WEST,MORTGAGE
TXN0000376,CUST8144,ACC475122,2024-10-04,DEBIT,-41442.94,USD,BR851,COMPLETED,26.36,SOUTH,CHECKING
TXN0000377,CUST1027,ACC357234,2024-05-27,CREDIT,69714.23,USD,BR300,COMPLETED,10.81,EAST,CHECKING
TXN0000378,CUST9518,ACC176168,2024-10-06,CREDIT,-15863.05,AUD,BR132,,30.46,SOUTH,SAVINGS
TXN0000379,CUST9821,ACC325636,2024-01-09,DEBIT,97391.83,USD,BR421,COMPLETED,57.09,SOUTH,SAVINGS
TXN0000380,CUST4228,ACC788866,2024-03-22,DEBIT,70419.85,AUD,BR278,COMPLETED,4.15,SOUTH,MORTGAGE
TXN0000381,CUST6967,ACC489714,2024-03-05,CREDIT,16346.57,USD,BR776,COMPLETED,72.48,WEST,CREDIT
TXN0000382,CUST8066,ACC490032,2024-01-20,TRANSFER,39220.17,USD,BR316,COMPLETED,31.11,EAST,SAVINGS
TXN0000383,CUST2146,ACC252085,2024-06-18,TRANSFER,61102.94,EUR,BR864,COMPLETED,26.23,NORTH,CREDIT
TXN0000384,CUST6409,ACC917380,2024-01-18,DEBIT,90024.8,AUD,BR535,COMPLETED,32.1,SOUTH,SAVINGS
TXN0000385,,ACC429727,2024-11-05,DEBIT,36012.35,EUR,BR205,FAILED,6.72,SOUTH,SAVINGS
TXN0000386,CUST3041,ACC228244,2024-12-20,DEBIT,-10831.73,USD,BR360,COMPLETED,5.62,WEST,CHECKING
TXN0000387,CUST5920,ACC110100,2024-04-27,DEBIT,76222.13,USD,BR988,COMPLETED,17.65,CENTRAL,LOAN
TXN0000388,CUST9308,ACC434064,2024-12-05,TRANSFER,-25873.42,USD,BR883,COMPLETED,15.31,WEST,CHECKING
TXN0000389,CUST6067,ACC821726,2024-10-04,DEBIT,20067.41,USD,BR197,COMPLETED,45.09,EAST,SAVINGS
TXN0000390,CUST7691,ACC111430,2024-08-09,PAYMENT,-7623.52,USD,BR542,COMPLETED,13.14,SOUTH,LOAN
TXN0000391,CUST6344,ACC851622,2024-11-02,CREDIT,29109.46,GBP,BR948,COMPLETED,19.51,EAST,CREDIT
TXN0000392,CUST7592,ACC444844,2024-12-20,TRANSFER,-34207.68,EUR,BR906,COMPLETED,65.46,WEST,CREDIT
TXN0000393,CUST5844,ACC324156,2024-05-08,DEBIT,,EUR,BR339,COMPLETED,59.91,SOUTH,CHECKING
TXN0000394,CUST3085,ACC587982,2024-09-16,DEBIT,-21252.6,USD,BR768,REVERSED,21.83,CENTRAL,SAVINGS
TXN0000395,CUST4143,ACC695034,2024-05-29,CREDIT,-36013.32,EUR,BR555,FAILED,86.42,WEST,SAVINGS
TXN0000396,CUST7888,ACC933868,2024-11-27,DEBIT,13900.75,USD,BR118,COMPLETED,8.31,EAST,CREDIT
TXN0000397,CUST7211,ACC437181,2024-03-07,CREDIT,96639.51,EUR,BR571,FAILED,83.87,NORTH,LOAN
TXN0000398,CUST3851,ACC343949,2024-06-01,DEBIT,-13240.85,USD,BR753,COMPLETED,71.98,,LOAN
TXN0000399,CUST5930,ACC688922,2024-11-06,TRANSFER,-12880.92,USD,BR265,COMPLETED,9.88,CENTRAL,LOAN
TXN0000400,CUST7653,ACC169452,2024-06-21,DEBIT,72110.74,USD,BR608,COMPLETED,77.88,WEST,LOAN
TXN0000401,CUST9977,ACC504321,2024-11-08,CREDIT,88349.02,GBP,BR366,COMPLETED,8.44,NORTH,SAVINGS
TXN0000402,CUST1006,ACC397391,2024-09-19,DEBIT,53400.96,EUR,BR822,COMPLETED,54.13,SOUTH,SAVINGS
TXN0000403,CUST5978,ACC731035,2024-10-10,WITHDRAWAL,72338.6,USD,BR242,COMPLETED,69.3,CENTRAL,MORTGAGE
TXN0000404,CUST5700,ACC322481,2024-11-18,DEBIT,-35465.4,AUD,BR129,COMPLETED,15.74,CENTRAL,MORTGAGE
TXN0000405,CUST4443,ACC652874,2024-02-03,DEBIT,68071.24,USD,BR146,REVERSED,32.84,NORTH,LOAN
TXN0000406,CUST8043,ACC328026,2024-11-27,PAYMENT,-25092.33,AUD,BR995,COMPLETED,8.75,WEST,LOAN
TXN0000407,CUST6279,ACC207919,2024-02-13,CREDIT,5080.56,USD,BR774,PENDING,21.7,CENTRAL,CREDIT
TXN0000408,CUST8618,ACC688207,2024-05-25,TRANSFER,-37898.94,GBP,BR938,COMPLETED,35.07,NORTH,LOAN
TXN0000409,CUST8238,ACC391554,2024-06-26,DEBIT,72531.94,USD,BR752,COMPLETED,,EAST,LOAN
TXN0000410,CUST8244,ACC851058,2024-08-19,CREDIT,-41469.58,USD,BR974,REVERSED,88.82,NORTH,LOAN
TXN0000411,CUST4501,ACC737433,2024-11-16,TRANSFER,-13140.43,USD,BR457,FAILED,85.42,WEST,SAVINGS
TXN0000412,CUST9375,ACC946648,2024-10-06,PAYMENT,-13695.06,,BR154,PENDING,86.22,EAST,CREDIT
TXN0000413,CUST8752,ACC803956,2024-09-16,DEBIT,63839.37,USD,BR287,COMPLETED,82.67,WEST,CHECKING
TXN0000414,CUST3780,ACC178458,2024-08-22,DEBIT,-9378.23,USD,BR765,COMPLETED,22.89,EAST,CHECKING
TXN0000415,CUST2389,ACC701828,2024-01-19,DEBIT,59325.59,USD,BR735,,63.85,WEST,SAVINGS
TXN0000416,CUST5649,ACC777663,2024-12-21,DEBIT,-26816.45,EUR,BR400,COMPLETED,65.27,SOUTH,CHECKING
TXN0000417,CUST9445,ACC542237,2024-12-01,CREDIT,83244.91,USD,BR923,COMPLETED,95.58,EAST,CHECKING
